id,funding_round_id,funded_object_id,investor_object_id,created_at,updated_at
36614,24973,c:52214,f:1111,2011-08-25 02:55:34,2011-08-25 02:55:34
36615,24973,c:52214,f:191,2011-08-25 02:55:34,2011-08-25 02:55:34
36616,24973,c:52214,f:146,2011-08-25 02:55:34,2011-08-25 02:55:34
36617,24974,c:658,f:1287,2011-08-25 03:08:19,2011-08-26 20:59:07
36618,24975,c:13389,f:1287,2011-08-25 03:12:47,2013-02-16 00:08:52
36619,24975,c:13389,f:183,2011-08-25 03:12:47,2013-02-16 00:08:52
36620,24975,c:13389,f:97,2011-08-25 03:12:47,2013-02-16 00:08:52
36621,24976,c:24146,f:1287,2011-08-25 03:17:46,2011-08-26 21:00:30
36622,24976,c:24146,f:375,2011-08-25 03:17:46,2011-08-26 21:00:30
36623,24976,c:24146,f:180,2011-08-25 03:17:46,2011-08-26 21:00:30
36624,24976,c:24146,f:494,2011-08-25 03:17:46,2011-08-26 21:00:30
36625,24977,c:11722,f:1287,2011-08-25 03:21:57,2011-08-26 21:00:37
36626,24979,c:85953,f:83,2011-08-25 03:42:35,2011-08-25 03:42:35
36627,24980,c:13095,f:48,2011-08-25 03:46:49,2011-08-25 03:46:49
36628,24980,c:13095,f:2,2011-08-25 03:46:49,2011-08-25 03:46:49
36629,24980,c:13095,f:7673,2011-08-25 03:46:49,2011-08-25 03:46:49
36630,24981,c:85955,f:2058,2011-08-25 03:52:40,2011-08-25 03:52:40
36631,24982,c:85956,f:7946,2011-08-25 04:01:44,2011-08-25 04:01:44
36632,24983,c:44095,f:7947,2011-08-25 04:07:40,2011-08-25 04:07:40
36633,24985,c:83037,f:8149,2011-08-25 10:16:49,2012-09-06 00:33:41
36634,24986,c:40782,f:898,2011-08-25 12:58:30,2013-06-24 13:37:10
36635,24986,c:40782,f:1489,2011-08-25 12:58:30,2013-06-24 13:37:10
36636,24986,c:40782,f:336,2011-08-25 12:58:30,2013-06-24 13:37:10
36637,24986,c:40782,f:7952,2011-08-25 12:58:30,2013-06-24 13:37:10
36638,24987,c:25827,f:1290,2011-08-25 13:03:27,2011-08-25 13:03:27
36639,24987,c:25827,f:6456,2011-08-25 13:03:27,2011-08-25 13:03:27
36640,24987,c:25827,f:951,2011-08-25 13:03:27,2011-08-25 13:03:27
36641,24987,c:25827,f:24,2011-08-25 13:03:27,2011-08-25 13:03:27
36642,24987,c:25827,f:215,2011-08-25 13:03:27,2011-08-25 13:03:27
36643,24988,c:86006,f:2581,2011-08-25 13:12:00,2011-08-25 13:12:00
36644,24989,c:86008,f:7304,2011-08-25 13:25:13,2011-08-25 13:25:13
36645,24997,c:1376,f:234,2011-08-25 19:21:06,2013-06-12 22:29:59
36646,25000,c:21320,f:16,2011-08-26 02:11:14,2013-07-08 03:39:39
36647,25000,c:21320,f:806,2011-08-26 02:11:14,2013-07-08 03:39:39
36648,25000,c:21320,f:378,2011-08-26 02:11:14,2013-07-08 03:39:39
36649,25000,c:21320,f:2143,2011-08-26 02:11:14,2013-07-08 03:39:39
36650,25003,c:86074,f:316,2011-08-26 03:21:02,2011-08-26 03:21:02
36651,25003,c:86074,f:94,2011-08-26 03:21:02,2011-08-26 03:21:02
36652,25003,c:86074,f:243,2011-08-26 03:21:02,2011-08-26 03:21:02
36653,25004,c:86077,f:2560,2011-08-26 03:36:41,2013-11-18 11:39:17
36654,25004,c:86077,f:641,2011-08-26 03:36:41,2013-11-18 11:39:17
36655,25004,c:86077,f:2761,2011-08-26 03:36:41,2013-11-18 11:39:17
36656,25004,c:86077,f:2293,2011-08-26 03:36:41,2013-11-18 11:39:17
36657,25005,c:67881,f:3127,2011-08-26 04:04:40,2011-08-26 04:04:40
36658,25005,c:67881,f:18,2011-08-26 04:04:40,2011-08-26 04:04:40
36659,25005,c:67881,f:1132,2011-08-26 04:04:40,2011-08-26 04:04:40
36660,25006,c:39966,f:4,2011-08-26 04:14:24,2011-08-26 04:14:24
36661,25007,c:86111,f:2407,2011-08-26 12:25:40,2011-08-26 12:25:40
36662,25013,c:86155,f:6126,2011-08-26 21:36:45,2013-09-23 09:34:17
36663,25019,c:25237,f:2895,2011-08-27 02:58:30,2013-05-01 01:12:42
36664,25019,c:25237,f:2132,2011-08-27 02:58:30,2013-05-01 01:12:42
36665,25019,c:25237,f:1498,2011-08-27 02:58:30,2013-05-01 01:12:42
36666,25019,c:25237,f:2695,2011-08-27 02:58:30,2013-05-01 01:12:42
36667,25021,c:86190,f:191,2011-08-27 03:33:44,2013-06-05 17:20:59
36668,25021,c:86190,f:484,2011-08-27 03:33:44,2013-06-05 17:20:59
36669,25021,c:86190,f:113,2011-08-27 03:33:44,2013-06-05 17:20:59
36670,25023,c:47842,f:7505,2011-08-28 00:37:50,2013-04-30 05:43:33
36671,25029,c:81438,f:17,2011-08-29 02:22:18,2011-08-29 02:22:18
36672,25029,c:81438,f:274,2011-08-29 02:22:18,2011-08-29 02:22:18
36673,25029,c:81438,f:276,2011-08-29 02:22:18,2011-08-29 02:22:18
36674,25029,c:81438,f:367,2011-08-29 02:22:18,2011-08-29 02:22:18
36675,25031,c:86300,f:7973,2011-08-29 05:29:07,2011-08-29 05:29:07
36676,25032,c:86303,f:792,2011-08-29 07:20:10,2011-08-29 07:20:10
36677,25034,c:44692,f:192,2011-08-29 08:41:56,2013-07-22 10:36:03
36678,25034,c:44692,f:379,2011-08-29 08:41:56,2013-07-22 10:36:03
36679,25034,c:44692,f:7527,2011-08-29 08:41:56,2013-07-22 10:36:03
36680,25034,c:44692,f:5793,2011-08-29 08:41:56,2013-07-22 10:36:03
36681,25035,c:86327,f:5627,2011-08-29 12:03:31,2013-04-10 15:50:31
36682,25045,c:37091,f:3945,2011-08-30 02:53:08,2011-08-30 02:53:08
36683,25045,c:37091,f:11,2011-08-30 02:53:08,2011-08-30 02:53:08
36684,25045,c:37091,f:251,2011-08-30 02:53:08,2011-08-30 02:53:08
36685,25045,c:37091,f:1699,2011-08-30 02:53:08,2011-08-30 02:53:08
36686,25045,c:37091,f:3967,2011-08-30 02:53:08,2011-08-30 02:53:08
36687,25045,c:37091,f:3968,2011-08-30 02:53:08,2011-08-30 02:53:08
36688,25046,c:60444,f:1617,2011-08-30 02:55:04,2013-11-01 10:56:39
36689,25046,c:60444,f:1902,2011-08-30 02:55:04,2013-11-01 10:56:39
36690,25047,c:86562,f:41,2011-08-30 03:17:51,2013-06-10 09:54:02
36691,25048,c:86565,f:2257,2011-08-30 03:25:26,2013-09-12 03:18:40
36692,25048,c:86565,f:4978,2011-08-30 03:25:26,2013-09-12 03:18:40
36693,25048,c:86565,f:2482,2011-08-30 03:25:26,2013-09-12 03:18:40
36694,25049,c:68859,f:902,2011-08-30 03:30:51,2013-09-02 06:46:18
36695,25049,c:68859,f:7681,2011-08-30 03:30:51,2013-09-02 06:46:18
36696,25049,c:68859,f:10071,2011-08-30 03:30:51,2013-09-02 06:46:18
36697,25051,c:86571,f:4487,2011-08-30 03:43:59,2011-08-30 03:43:59
36698,25053,c:86590,f:7182,2011-08-30 04:33:38,2011-08-30 04:33:38
36699,25055,c:46968,f:4736,2011-08-30 11:50:03,2013-06-24 19:43:42
36700,25056,c:51487,f:1631,2011-08-30 12:09:34,2011-08-30 12:09:34
36701,25056,c:51487,f:567,2011-08-30 12:09:34,2011-08-30 12:09:34
36702,25057,c:2874,f:17,2011-08-30 13:11:46,2011-08-31 02:03:18
36703,25057,c:2874,f:1132,2011-08-30 13:11:46,2011-08-31 02:03:18
36704,25057,c:2874,f:420,2011-08-30 13:11:46,2011-08-31 02:03:18
36705,25059,c:82353,f:195,2011-08-30 14:56:38,2013-07-12 22:19:59
36706,25059,c:82353,f:32,2011-08-30 14:56:38,2013-07-12 22:19:59
36707,25061,c:86134,f:7980,2011-08-30 15:10:30,2011-09-04 02:45:48
36708,25062,c:86134,f:7981,2011-08-30 15:10:31,2011-09-04 02:45:48
36709,25073,c:23279,f:454,2011-08-31 01:45:30,2013-10-08 09:30:17
36710,25073,c:23279,f:484,2011-08-31 01:45:30,2013-10-08 09:30:17
36711,25073,c:23279,f:1104,2011-08-31 01:45:30,2013-10-08 09:30:17
36712,25073,c:23279,f:29,2011-08-31 01:45:30,2013-10-08 09:30:17
36713,25075,c:28424,f:66,2011-08-31 02:13:05,2013-12-10 01:25:26
36714,25075,c:28424,f:2252,2011-08-31 02:13:05,2013-12-10 01:25:26
36715,25075,c:28424,f:3389,2011-08-31 02:13:05,2013-12-10 01:25:26
36716,25076,c:67575,f:7976,2011-08-31 02:29:22,2012-01-15 19:11:52
36717,25080,c:12686,f:520,2011-08-31 02:51:42,2011-08-31 02:51:42
36718,25081,c:77400,f:6198,2011-08-31 02:59:53,2013-10-03 11:25:30
36719,25081,c:77400,f:6585,2011-08-31 02:59:53,2013-10-03 11:25:30
36720,25081,c:77400,f:695,2011-08-31 02:59:53,2013-10-03 11:25:30
36721,25081,c:77400,f:7430,2011-08-31 02:59:53,2013-10-03 11:25:30
36722,25082,c:87516,f:4961,2011-08-31 03:24:16,2011-08-31 03:24:16
36723,25082,c:87516,f:325,2011-08-31 03:24:16,2011-08-31 03:24:16
36724,25083,c:87528,f:2591,2011-08-31 03:37:33,2011-08-31 03:39:39
36725,25085,c:87533,f:2504,2011-08-31 03:57:55,2013-11-25 13:09:23
36726,25085,c:87533,f:1749,2011-08-31 03:57:55,2013-11-25 13:09:23
36727,25085,c:87533,f:2871,2011-08-31 03:57:55,2013-11-25 13:09:23
36728,25085,c:87533,f:5492,2011-08-31 03:57:55,2013-11-25 13:09:23
36729,25085,c:87533,f:2194,2011-08-31 03:57:55,2013-11-25 13:09:23
36730,25087,c:87660,f:7989,2011-08-31 05:44:17,2011-08-31 05:44:17
36731,25089,c:87681,f:17,2011-08-31 05:58:34,2011-08-31 05:58:34
36732,25090,c:425,f:18,2011-08-31 07:27:35,2013-11-29 21:44:19
36733,25090,c:425,f:8240,2011-08-31 07:27:35,2013-11-29 21:44:19
36734,25090,c:425,f:8241,2011-08-31 07:27:35,2013-11-29 21:44:19
36735,25090,c:425,f:48,2011-08-31 07:27:35,2013-11-29 21:44:19
36736,25090,c:425,f:36,2011-08-31 07:27:35,2013-11-29 21:44:19
36737,25090,c:425,f:1,2011-08-31 07:27:35,2013-11-29 21:44:19
36738,25090,c:425,f:484,2011-08-31 07:27:35,2013-11-29 21:44:19
36739,25090,c:425,f:17,2011-08-31 07:27:35,2013-11-29 21:44:19
36740,25090,c:425,f:4,2011-08-31 07:27:35,2013-11-29 21:44:19
36741,25090,c:425,f:1950,2011-08-31 07:27:35,2013-11-29 21:44:19
36742,25090,c:425,f:3181,2011-08-31 07:27:35,2013-11-29 21:44:19
36743,25092,c:40954,f:892,2011-08-31 10:51:32,2011-08-31 10:51:32
36744,25092,c:40954,f:712,2011-08-31 10:51:32,2011-08-31 10:51:32
36745,25092,c:40954,f:116,2011-08-31 10:51:32,2011-08-31 10:51:32
36746,25093,c:14108,f:636,2011-08-31 11:24:00,2013-09-22 22:23:59
36747,25094,c:68939,f:809,2011-08-31 12:24:00,2013-11-06 05:00:12
36748,25096,c:65660,f:5928,2011-08-31 18:02:01,2011-09-05 17:28:31
36749,25097,c:70382,f:18,2011-08-31 19:56:18,2013-06-11 10:30:20
36750,25097,c:70382,f:1145,2011-08-31 19:56:18,2013-06-11 10:30:20
36751,25098,c:49235,f:2407,2011-09-01 01:54:13,2013-06-27 20:13:44
36752,25099,c:17501,f:1890,2011-09-01 01:56:40,2011-09-01 01:56:40
36753,25099,c:17501,f:333,2011-09-01 01:56:40,2011-09-01 01:56:40
36754,25099,c:17501,f:4609,2011-09-01 01:56:40,2011-09-01 01:56:40
36755,25099,c:17501,f:635,2011-09-01 01:56:40,2011-09-01 01:56:40
36756,25099,c:17501,f:6148,2011-09-01 01:56:40,2011-09-01 01:56:40
36757,25100,c:40308,f:2318,2011-09-01 02:07:03,2011-09-01 02:07:03
36758,25101,c:89044,f:316,2011-09-01 02:21:45,2011-09-01 02:21:45
36759,25101,c:89044,f:2252,2011-09-01 02:21:45,2011-09-01 02:21:45
36760,25102,c:89051,f:132,2011-09-01 02:29:01,2011-09-01 02:29:01
36761,25102,c:89051,f:4917,2011-09-01 02:29:01,2011-09-01 02:29:01
36762,25102,c:89051,f:539,2011-09-01 02:29:01,2011-09-01 02:29:01
36763,25104,c:68917,f:3181,2011-09-01 02:36:37,2011-09-01 02:36:37
36764,25104,c:68917,f:7,2011-09-01 02:36:37,2011-09-01 02:36:37
36765,25104,c:68917,f:48,2011-09-01 02:36:37,2011-09-01 02:36:37
36766,25104,c:68917,f:1,2011-09-01 02:36:37,2011-09-01 02:36:37
36767,25104,c:68917,f:507,2011-09-01 02:36:37,2011-09-01 02:36:37
36768,25114,c:90052,f:18,2011-09-01 15:24:51,2013-10-14 23:12:11
36769,25114,c:90052,f:7882,2011-09-01 15:24:51,2013-10-14 23:12:11
36770,25118,c:90408,f:7429,2011-09-01 19:27:45,2012-08-16 23:37:55
36771,25122,c:60371,f:322,2011-09-02 03:53:55,2013-10-31 08:03:41
36772,25122,c:60371,f:23,2011-09-02 03:53:55,2013-10-31 08:03:41
36773,25123,c:41082,f:4497,2011-09-02 04:11:08,2013-05-14 03:54:44
36774,25123,c:41082,f:7533,2011-09-02 04:11:08,2013-05-14 03:54:44
36775,25124,c:91052,f:6004,2011-09-02 05:11:15,2013-08-15 04:45:29
36776,25127,c:91096,f:1186,2011-09-02 05:47:20,2011-09-02 05:47:20
36777,25130,c:55138,f:3614,2011-09-02 06:14:27,2013-05-22 03:18:21
36778,25130,c:55138,f:2250,2011-09-02 06:14:27,2013-05-22 03:18:21
36779,25130,c:55138,f:2925,2011-09-02 06:14:27,2013-05-22 03:18:21
36780,25130,c:55138,f:2648,2011-09-02 06:14:27,2013-05-22 03:18:21
36781,25130,c:55138,f:548,2011-09-02 06:14:27,2013-05-22 03:18:21
36782,25133,c:79663,f:48,2011-09-02 20:29:45,2013-10-23 07:50:30
36783,25136,c:79663,f:262,2011-09-03 00:59:57,2013-10-23 07:50:30
36784,25136,c:79663,f:48,2011-09-03 00:59:57,2013-10-23 07:50:30
36785,25137,c:79663,f:249,2011-09-03 01:03:19,2013-10-23 07:50:31
36786,25137,c:79663,f:48,2011-09-03 01:03:19,2013-10-23 07:50:31
36787,25137,c:79663,f:262,2011-09-03 01:03:19,2013-10-23 07:50:31
36788,25144,c:93252,f:1006,2011-09-03 09:08:37,2011-09-03 09:08:37
36789,25144,c:93252,f:8001,2011-09-03 09:08:37,2011-09-03 09:08:37
36790,25144,c:93252,f:3943,2011-09-03 09:08:37,2011-09-03 09:08:37
36791,25145,c:93272,f:6477,2011-09-03 09:23:18,2011-09-03 09:23:18
36792,25145,c:93272,f:1186,2011-09-03 09:23:18,2011-09-03 09:23:18
36793,25146,c:93417,f:1575,2011-09-03 11:22:26,2011-09-03 11:22:26
36794,25147,c:93458,f:3724,2011-09-03 12:02:05,2011-09-03 12:02:05
36795,25148,c:60448,f:42,2011-09-03 12:48:43,2011-09-03 12:48:43
36796,25148,c:60448,f:6783,2011-09-03 12:48:43,2011-09-03 12:48:43
36797,25150,c:74743,f:8003,2011-09-03 17:56:44,2011-09-10 03:56:35
36798,25158,c:79663,f:225,2011-09-05 13:55:32,2013-10-23 07:50:31
36799,25158,c:79663,f:48,2011-09-05 13:55:32,2013-10-23 07:50:31
36800,25158,c:79663,f:249,2011-09-05 13:55:32,2013-10-23 07:50:31
36801,25158,c:79663,f:262,2011-09-05 13:55:32,2013-10-23 07:50:31
36802,25164,c:51591,f:3377,2011-09-06 01:30:26,2011-09-06 01:30:26
36803,25164,c:51591,f:7680,2011-09-06 01:30:26,2011-09-06 01:30:26
36804,25164,c:51591,f:3287,2011-09-06 01:30:26,2011-09-06 01:30:26
36805,25166,c:98138,f:1070,2011-09-06 05:17:38,2013-09-06 10:42:42
36806,25166,c:98138,f:1811,2011-09-06 05:17:38,2013-09-06 10:42:42
36807,25167,c:85564,f:5401,2011-09-06 08:44:47,2011-12-23 11:53:31
36808,25170,c:16312,f:1911,2011-09-06 12:48:42,2013-08-20 12:16:29
36809,25171,c:98929,f:2137,2011-09-06 13:03:20,2011-09-06 13:05:33
36810,25171,c:98929,f:2223,2011-09-06 13:03:20,2011-09-06 13:05:33
36811,25171,c:98929,f:3298,2011-09-06 13:03:20,2011-09-06 13:05:33
36812,25171,c:98929,f:4307,2011-09-06 13:03:20,2011-09-06 13:05:33
36813,25174,c:43455,f:3551,2011-09-06 13:30:19,2011-09-06 13:30:19
36814,25174,c:43455,f:390,2011-09-06 13:30:19,2011-09-06 13:30:19
36815,25174,c:43455,f:29,2011-09-06 13:30:19,2011-09-06 13:30:19
36816,25180,c:99685,f:8250,2011-09-06 20:16:28,2011-10-23 03:57:09
36817,25182,c:17879,f:3,2011-09-06 23:42:51,2011-09-12 02:44:06
36818,25183,c:69170,f:2294,2011-09-07 01:47:22,2013-07-08 09:48:21
36819,25184,c:100155,f:374,2011-09-07 02:01:01,2013-11-25 07:13:41
36820,25184,c:100155,f:1591,2011-09-07 02:01:01,2013-11-25 07:13:41
36821,25184,c:100155,f:8011,2011-09-07 02:01:01,2013-11-25 07:13:41
36822,25185,c:100189,f:1798,2011-09-07 02:27:34,2011-09-24 13:13:55
36823,25188,c:22437,f:316,2011-09-07 03:06:01,2012-04-16 18:18:42
36824,25188,c:22437,f:18,2011-09-07 03:06:01,2012-04-16 18:18:42
36825,25188,c:22437,f:7,2011-09-07 03:06:01,2012-04-16 18:18:42
36826,25188,c:22437,f:62,2011-09-07 03:06:01,2012-04-16 18:18:42
36827,25188,c:22437,f:5793,2011-09-07 03:06:01,2012-04-16 18:18:42
36828,25189,c:100243,f:8012,2011-09-07 03:10:00,2013-04-10 06:32:24
36829,25192,c:100271,f:603,2011-09-07 03:34:11,2013-11-15 23:37:33
36830,25193,c:100317,f:4240,2011-09-07 04:20:31,2011-09-07 04:20:31
36831,25194,c:100331,f:2975,2011-09-07 04:42:23,2011-09-07 04:42:23
36832,25195,c:100379,f:3497,2011-09-07 05:31:42,2011-09-07 05:31:42
36833,25196,c:10272,f:6518,2011-09-07 09:30:59,2013-10-17 06:27:14
36834,25196,c:10272,f:592,2011-09-07 09:30:59,2013-10-17 06:27:14
36835,25196,c:10272,f:3440,2011-09-07 09:30:59,2013-10-17 06:27:14
36836,25196,c:10272,f:3945,2011-09-07 09:30:59,2013-10-17 06:27:14
36837,25196,c:10272,f:7622,2011-09-07 09:30:59,2013-10-17 06:27:14
36838,25196,c:10272,f:1185,2011-09-07 09:30:59,2013-10-17 06:27:14
36839,25196,c:10272,f:139,2011-09-07 09:30:59,2013-10-17 06:27:14
36840,25196,c:10272,f:8017,2011-09-07 09:30:59,2013-10-17 06:27:14
36841,25197,c:5301,f:243,2011-09-07 11:34:31,2013-04-29 21:23:39
36842,25197,c:5301,f:322,2011-09-07 11:34:31,2013-04-29 21:23:39
36843,25197,c:5301,f:6,2011-09-07 11:34:31,2013-04-29 21:23:39
36844,25197,c:5301,f:737,2011-09-07 11:34:31,2013-04-29 21:23:39
36845,25198,c:100756,f:7182,2011-09-07 12:02:23,2011-09-07 12:02:23
36846,25199,c:43995,f:2560,2011-09-07 13:19:43,2013-07-29 03:54:28
36847,25200,c:30993,f:3130,2011-09-07 13:25:29,2013-06-24 10:56:34
36848,25201,c:15952,f:1563,2011-09-07 13:29:36,2013-11-07 19:11:03
36849,25201,c:15952,f:550,2011-09-07 13:29:36,2013-11-07 19:11:03
36850,25201,c:15952,f:3609,2011-09-07 13:29:36,2013-11-07 19:11:03
36851,25202,c:46558,f:41,2011-09-07 14:21:35,2012-02-27 07:59:03
36852,25202,c:46558,f:13,2011-09-07 14:21:35,2012-02-27 07:59:03
36853,25202,c:46558,f:111,2011-09-07 14:21:35,2012-02-27 07:59:03
36854,25202,c:46558,f:7999,2011-09-07 14:21:35,2012-02-27 07:59:03
36855,25204,c:100938,f:8019,2011-09-07 16:07:12,2011-09-24 13:26:41
36856,25212,c:101312,f:269,2011-09-08 00:02:15,2013-04-03 11:31:31
36857,25212,c:101312,f:745,2011-09-08 00:02:15,2013-04-03 11:31:31
36858,25215,c:40850,f:3439,2011-09-08 01:56:03,2011-09-08 01:56:03
36859,25215,c:40850,f:309,2011-09-08 01:56:03,2011-09-08 01:56:03
36860,25216,c:2640,f:1363,2011-09-08 02:21:45,2011-09-08 02:21:45
36861,25217,c:1954,f:1647,2011-09-08 02:43:35,2013-05-10 04:23:49
36862,25217,c:1954,f:5233,2011-09-08 02:43:35,2013-05-10 04:23:49
36863,25218,c:72136,f:2834,2011-09-08 02:46:41,2011-09-08 02:46:41
36864,25218,c:72136,f:2211,2011-09-08 02:46:41,2011-09-08 02:46:41
36865,25218,c:72136,f:910,2011-09-08 02:46:41,2011-09-08 02:46:41
36866,25219,c:59431,f:137,2011-09-08 02:53:03,2013-08-21 07:58:36
36867,25221,c:101449,f:6888,2011-09-08 03:04:34,2011-09-08 03:04:34
36868,25223,c:101463,f:1085,2011-09-08 03:17:30,2011-09-08 03:17:30
36869,25224,c:101472,f:2078,2011-09-08 03:24:40,2011-09-08 03:24:40
36870,25225,c:7076,f:1,2011-09-08 03:28:08,2013-09-23 12:14:19
36871,25225,c:7076,f:4,2011-09-08 03:28:08,2013-09-23 12:14:19
36872,25225,c:7076,f:905,2011-09-08 03:28:08,2013-09-23 12:14:19
36873,25226,c:101481,f:3499,2011-09-08 03:48:11,2011-09-08 03:48:11
36874,25227,c:90087,f:7440,2011-09-08 03:58:52,2011-09-08 03:58:52
36875,25228,c:73314,f:97,2011-09-08 04:54:40,2013-02-16 00:00:14
36876,25229,c:101527,f:670,2011-09-08 04:56:52,2011-09-08 04:56:52
36877,25230,c:101530,f:1560,2011-09-08 05:00:38,2011-09-08 05:00:38
36878,25231,c:101535,f:2,2011-09-08 05:04:25,2011-09-08 05:04:25
36879,25231,c:101535,f:8021,2011-09-08 05:04:25,2011-09-08 05:04:25
36880,25232,c:28468,f:7131,2011-09-08 05:06:14,2011-09-27 03:14:49
36881,25232,c:28468,f:26,2011-09-08 05:06:14,2011-09-27 03:14:49
36882,25232,c:28468,f:2132,2011-09-08 05:06:14,2011-09-27 03:14:49
36883,25232,c:28468,f:217,2011-09-08 05:06:14,2011-09-27 03:14:49
36884,25235,c:73282,f:269,2011-09-08 05:51:22,2013-04-15 23:29:04
36885,25235,c:73282,f:5928,2011-09-08 05:51:22,2013-04-15 23:29:04
36886,25235,c:73282,f:8055,2011-09-08 05:51:22,2013-04-15 23:29:04
36887,25237,c:82668,f:57,2011-09-08 09:43:23,2013-05-16 20:47:51
36888,25237,c:82668,f:8027,2011-09-08 09:43:23,2013-05-16 20:47:51
36889,25238,c:82668,f:57,2011-09-08 09:50:06,2013-05-16 20:47:51
36890,25238,c:82668,f:5928,2011-09-08 09:50:06,2013-05-16 20:47:51
36891,25238,c:82668,f:453,2011-09-08 09:50:06,2013-05-16 20:47:51
36892,25238,c:82668,f:8027,2011-09-08 09:50:06,2013-05-16 20:47:51
36893,25238,c:82668,f:2053,2011-09-08 09:50:06,2013-05-16 20:47:51
36894,25238,c:82668,f:4992,2011-09-08 09:50:06,2013-05-16 20:47:51
36895,25238,c:82668,f:8030,2011-09-08 09:50:06,2013-05-16 20:47:51
36896,25240,c:23076,f:1002,2011-09-08 11:48:26,2011-09-08 11:48:26
36897,25240,c:23076,f:998,2011-09-08 11:48:26,2011-09-08 11:48:26
36898,25243,c:64284,f:8031,2011-09-08 18:44:35,2013-05-19 02:30:34
36899,25243,c:64284,f:8032,2011-09-08 18:44:35,2013-05-19 02:30:34
36900,25243,c:64284,f:8030,2011-09-08 18:44:35,2013-05-19 02:30:34
36901,25243,c:64284,f:8032,2011-09-08 18:44:35,2013-05-19 02:30:34
36902,25243,c:64284,f:8062,2011-09-08 18:44:35,2013-05-19 02:30:34
36903,25244,c:949,f:17,2011-09-09 02:29:39,2013-04-29 05:28:50
36904,25244,c:949,f:66,2011-09-09 02:29:39,2013-04-29 05:28:50
36905,25244,c:949,f:262,2011-09-09 02:29:39,2013-04-29 05:28:50
36906,25244,c:949,f:3440,2011-09-09 02:29:39,2013-04-29 05:28:50
36907,25244,c:949,f:518,2011-09-09 02:29:39,2013-04-29 05:28:50
36908,25245,c:41573,f:663,2011-09-09 02:33:09,2011-09-09 02:33:09
36909,25245,c:41573,f:507,2011-09-09 02:33:09,2011-09-09 02:33:09
36910,25245,c:41573,f:1569,2011-09-09 02:33:09,2011-09-09 02:33:09
36911,25246,c:1959,f:998,2011-09-09 02:40:10,2011-09-09 02:40:10
36912,25247,c:23951,f:192,2011-09-09 02:42:42,2013-11-29 10:23:53
36913,25247,c:23951,f:375,2011-09-09 02:42:42,2013-11-29 10:23:53
36914,25247,c:23951,f:1383,2011-09-09 02:42:42,2013-11-29 10:23:53
36915,25247,c:23951,f:8034,2011-09-09 02:42:42,2013-11-29 10:23:53
36916,25248,c:79582,f:2970,2011-09-09 03:05:42,2011-09-09 03:05:42
36917,25248,c:79582,f:2588,2011-09-09 03:05:42,2011-09-09 03:05:42
36918,25249,c:99669,f:5928,2011-09-09 03:09:12,2011-09-09 03:09:12
36919,25250,c:34402,f:1097,2011-09-09 03:15:28,2013-04-29 05:42:42
36920,25250,c:34402,f:5090,2011-09-09 03:15:28,2013-04-29 05:42:42
36921,25250,c:34402,f:18,2011-09-09 03:15:28,2013-04-29 05:42:42
36922,25251,c:49841,f:3530,2011-09-09 03:37:31,2012-01-27 03:52:15
36923,25253,c:42192,f:2195,2011-09-09 04:10:48,2011-09-09 04:10:48
36924,25253,c:42192,f:3806,2011-09-09 04:10:48,2011-09-09 04:10:48
36925,25256,c:102447,f:3127,2011-09-09 04:55:35,2013-05-15 23:23:12
36926,25256,c:102447,f:327,2011-09-09 04:55:35,2013-05-15 23:23:12
36927,25256,c:102447,f:91,2011-09-09 04:55:35,2013-05-15 23:23:12
36928,25257,c:102449,f:8035,2011-09-09 05:03:21,2013-07-19 12:35:25
36929,25258,c:102468,f:8036,2011-09-09 05:36:45,2011-09-09 05:36:45
36930,25259,c:25330,f:2932,2011-09-09 05:39:12,2013-05-09 03:51:03
36931,25259,c:25330,f:2258,2011-09-09 05:39:12,2013-05-09 03:51:03
36932,25259,c:25330,f:1661,2011-09-09 05:39:12,2013-05-09 03:51:03
36933,25260,c:18579,f:41,2011-09-09 05:43:39,2011-09-09 05:43:39
36934,25260,c:18579,f:121,2011-09-09 05:43:39,2011-09-09 05:43:39
36935,25262,c:591,f:2427,2011-09-09 06:20:49,2013-07-25 23:30:37
36936,25262,c:591,f:1234,2011-09-09 06:20:49,2013-07-25 23:30:37
36937,25262,c:591,f:2407,2011-09-09 06:20:49,2013-07-25 23:30:37
36938,25262,c:591,f:63,2011-09-09 06:20:49,2013-07-25 23:30:37
36939,25262,c:591,f:1166,2011-09-09 06:20:49,2013-07-25 23:30:37
36940,25263,c:102497,f:889,2011-09-09 06:25:25,2013-04-06 11:08:48
36941,25265,c:36650,f:761,2011-09-09 06:40:47,2013-07-01 11:13:58
36942,25265,c:36650,f:116,2011-09-09 06:40:47,2013-07-01 11:13:58
36943,25265,c:36650,f:41,2011-09-09 06:40:47,2013-07-01 11:13:58
36944,25266,c:42383,f:6437,2011-09-09 06:46:06,2012-03-27 21:13:04
36945,25266,c:42383,f:8037,2011-09-09 06:46:06,2012-03-27 21:13:04
36946,25266,c:42383,f:8529,2011-09-09 06:46:06,2012-03-27 21:13:04
36947,25270,c:41005,f:636,2011-09-09 13:34:07,2013-09-10 02:51:10
36948,25271,c:555,f:609,2011-09-09 13:41:31,2013-05-02 05:09:23
36949,25271,c:555,f:45,2011-09-09 13:41:31,2013-05-02 05:09:23
